SUID,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Degree,degree.layout,Eccentricity,IsSingleNode,Module_Color,name,NeighborhoodConnectivity,NumberOfDirectedEdges,NumberOfUndirectedEdges,PartnerOfMultiEdgedNodePairs,Radiality,selected,SelfLoops,shared.name,Stress,TopologicalCoefficient,SNP
263361,6.44187204,0.000334595565109081,0.15523438,0,2,2,15,false,0,DIP-59865N|uniprotkb:P21917,2,2,0,0,0.78232512,false,0,DIP-59865N|uniprotkb:P21917,64608,0.5,No
263362,7.4416231,0,0.13437929,0,1,1,16,false,0,DIP-33399N|refseq:NP_000670|uniprotkb:P35368,2,1,0,0,0.74233508,false,0,DIP-33399N|refseq:NP_000670|uniprotkb:P35368,0,0,No
263363,2.14285714,0,0.46666667,0,1,1,3,false,18,DIP-59963N|uniprotkb:Q8UZD0,5,1,0,0,0.61904762,false,0,DIP-59963N|uniprotkb:Q8UZD0,0,0,No
263364,2.14285714,0,0.46666667,0,1,1,3,false,18,DIP-47684N|uniprotkb:P03228,5,1,0,0,0.61904762,false,0,DIP-47684N|uniprotkb:P03228,0,0,No
263365,6.42892706,2.64911139519593e-05,0.15554695,0.33333333,3,3,16,false,0,DIP-59961N|refseq:NP_002510|uniprotkb:Q14207,2.66666667,3,0,0,0.78284292,false,0,DIP-59961N|refseq:NP_002510|uniprotkb:Q14207,7392,0.46666667,No
263366,6.37241723,3.30845304151311e-05,0.15692632,0.33333333,3,3,16,false,0,DIP-59962N,3,3,0,0,0.78510331,false,0,DIP-59962N,7712,0.44444444,No
263367,5.51058003,0.000566200101941257,0.1814691,0.33333333,3,3,15,false,0,DIP-37969N|refseq:NP_003381|uniprotkb:P30291,2.66666667,3,0,0,0.8195768,false,0,DIP-37969N|refseq:NP_003381|uniprotkb:P30291,55408,0.46666667,No
263368,8.63156585,0,0.11585383,0,1,1,18,false,5,DIP-35323N|refseq:NP_031482|uniprotkb:P35585,2,1,0,0,0.69473737,false,0,DIP-35323N|refseq:NP_031482|uniprotkb:P35585,0,0,No
263369,7.63181479,0.000334595565109081,0.13103043,0,2,2,17,false,5,DIP-43762N|uniprotkb:Q90VU7,10.5,2,0,0,0.73472741,false,0,DIP-43762N|uniprotkb:Q90VU7,51026,0.5,No
263370,7.41100324,0,0.1349345,0,3,2,17,false,0,DIP-33874N|refseq:NP_000517|uniprotkb:P02533,2,2,0,0,0.74355987,false,1,DIP-33874N|refseq:NP_000517|uniprotkb:P02533,0,0,No
263371,6.84789644,0,0.14603025,0,1,1,16,false,0,DIP-38240N|uniprotkb:P00489,10,1,0,0,0.76608414,false,0,DIP-38240N|uniprotkb:P00489,0,0,No
263372,6.84789644,0,0.14603025,0,1,1,16,false,0,DIP-31731N|refseq:NP_001244|uniprotkb:Q99459,10,1,0,0,0.76608414,false,0,DIP-31731N|refseq:NP_001244|uniprotkb:Q99459,0,0,No
263373,5.95419467,0,0.16794883,0,1,1,16,false,0,DIP-693N|uniprotkb:P30274,17,1,0,0,0.80183221,false,0,DIP-693N|uniprotkb:P30274,0,0,Yes
263374,7.01468758,4.41867970794334e-05,0.14255802,0,2,2,17,false,9,DIP-59949N|uniprotkb:P0DJ89,8,2,0,0,0.7594125,false,0,DIP-59949N|uniprotkb:P0DJ89,7576,0.53846154,No
263375,8.06671646,0,0.12396618,0,1,1,18,false,0,DIP-59924N|uniprotkb:O55128,5,1,0,0,0.71733134,false,0,DIP-59924N|uniprotkb:O55128,0,0,No
263376,8.06646751,0,0.12397,1,2,2,18,false,0,DIP-32963N|refseq:NP_055792|uniprotkb:Q9UKV3,4,2,0,0,0.7173413,false,0,DIP-32963N|refseq:NP_055792|uniprotkb:Q9UKV3,0,0.8,No
263377,7.06746328,0.000167172809111397,0.14149348,0.66666667,3,3,17,false,0,DIP-33590N|refseq:NP_005861|uniprotkb:O00422,3.33333333,3,0,0,0.75730147,false,0,DIP-33590N|refseq:NP_005861|uniprotkb:O00422,70568,0.55555556,No
263378,6.68732885,0,0.14953654,1,2,2,16,false,0,DIP-31696N|refseq:NP_003897|uniprotkb:O60318,2.5,2,0,0,0.77250685,false,0,DIP-31696N|refseq:NP_003897|uniprotkb:O60318,0,0.83333333,No
263379,6.68732885,0,0.14953654,1,2,2,16,false,0,DIP-50497N|uniprotkb:Q5JVF3,2.5,2,0,0,0.77250685,false,0,DIP-50497N|uniprotkb:Q5JVF3,0,0.83333333,No
263380,5.51356734,0,0.18137078,0,1,1,15,false,0,DIP-32846N|refseq:NP_000127|uniprotkb:Q00597,6,1,0,0,0.81945731,false,0,DIP-32846N|refseq:NP_000127|uniprotkb:Q00597,0,0,No
263381,4.51381628,0.00130045528757352,0.22154203,0.06666667,6,6,14,false,0,DIP-59917N|refseq:NP_872339|uniprotkb:Q6NZ36,41.5,6,0,0,0.85944735,false,0,DIP-59917N|refseq:NP_872339|uniprotkb:Q6NZ36,129526,0.16873278,Yes
263382,7.33881006,0,0.13626187,1,2,2,17,false,0,DIP-56901N|uniprotkb:Q86WV5,4,2,0,0,0.7464476,false,0,DIP-56901N|uniprotkb:Q86WV5,0,1,No
263383,6.33930794,0.000167256124740159,0.15774593,0.66666667,4,4,16,false,0,DIP-56900N|uniprotkb:Q2NKJ3,4.25,4,0,0,0.78642768,false,0,DIP-56900N|uniprotkb:Q2NKJ3,28348,0.47222222,No
263384,7.84839432,0,0.1274146,0,1,1,17,false,0,DIP-50447N|uniprotkb:Q92913,4,1,0,0,0.72606423,false,0,DIP-50447N|uniprotkb:Q92913,0,0,No
263385,5.65098332,9.24730190006402e-05,0.17696035,0,3,3,16,false,0,DIP-59913N|refseq:NP_003097|uniprotkb:P48431,5.33333333,3,0,0,0.81396067,false,0,DIP-59913N|refseq:NP_003097|uniprotkb:P48431,21970,0.48148148,No
263386,5.43141648,0.000530518829820241,0.18411403,0,4,4,15,false,0,DIP-57667N|uniprotkb:O43474,10.75,4,0,0,0.82274334,false,0,DIP-57667N|uniprotkb:O43474,89926,0.27857143,No
263387,6.43017177,1.43857043728901e-05,0.15551684,0,3,3,16,false,0,DIP-59912N|uniprotkb:O15054,3,3,0,0,0.78279313,false,0,DIP-59912N|uniprotkb:O15054,1712,0.66666667,No
263388,5.43539955,0,0.18397912,0,1,1,15,false,0,DIP-59908N,21,1,0,0,0.82258402,false,0,DIP-59908N,0,0,No
263389,5.91411501,0.000255600314941625,0.16908701,0,3,3,16,false,0,DIP-59906N|uniprotkb:Q9NRC8,2.66666667,3,0,0,0.8034354,false,0,DIP-59906N|uniprotkb:Q9NRC8,23144,0.33333333,No
263390,6.62683595,9.81824171810175e-06,0.15090158,0,2,2,17,false,0,DIP-59907N|uniprotkb:P28324,2.5,2,0,0,0.77492656,false,0,DIP-59907N|uniprotkb:P28324,838,0.5,No
263391,5.12422206,0,0.19515157,0,1,1,15,false,0,DIP-57138N|uniprotkb:P55317,47,1,0,0,0.83503112,false,0,DIP-57138N|uniprotkb:P55317,0,0,Yes
263392,5.31565845,0.00022757056246763,0.18812345,0.33333333,3,3,15,false,0,DIP-57696N|uniprotkb:Q99PV5,9.33333333,3,0,0,0.82737366,false,0,DIP-57696N|uniprotkb:Q99PV5,42246,0.39130435,Yes
263393,5.97435897,0,0.16738197,0,1,1,16,false,0,DIP-59904N|refseq:NP_110389|uniprotkb:Q9C0J9,17,1,0,0,0.80102564,false,0,DIP-59904N|refseq:NP_110389|uniprotkb:Q9C0J9,0,0,No
263394,6.8648245,0,0.14567015,1,2,2,17,false,4,DIP-32578N|refseq:NP_004837|uniprotkb:O60573,7,2,0,0,0.76540702,false,0,DIP-32578N|refseq:NP_004837|uniprotkb:O60573,0,0.63636364,No
263395,5.95070948,0.00109779590467094,0.16804719,0.25,8,8,16,false,4,DIP-44199N|uniprotkb:Q9BWF3,6.125,8,0,0,0.80197162,false,0,DIP-44199N|uniprotkb:Q9BWF3,158850,0.20258621,No
263396,6.4558128,0,0.15489916,0,1,1,16,false,0,DIP-59894N|refseq:NP_060960|uniprotkb:Q9BXB1,5,1,0,0,0.78176749,false,0,DIP-59894N|refseq:NP_060960|uniprotkb:Q9BXB1,0,0,No
263397,6.45531491,0.000334595565109081,0.15491111,0,2,2,16,false,0,DIP-59895N|uniprotkb:Q2MKA7,3,2,0,0,0.7817874,false,0,DIP-59895N|uniprotkb:Q2MKA7,27912,0.5,No
263398,6.4558128,0,0.15489916,0,1,1,16,false,0,DIP-59893N|uniprotkb:O60353,5,1,0,0,0.78176749,false,0,DIP-59893N|uniprotkb:O60353,0,0,No
263399,6.44261887,2.29117979096109e-06,0.15521638,0,2,2,16,false,0,DIP-41258N|refseq:NP_032084|uniprotkb:Q61091,4,2,0,0,0.78229525,false,0,DIP-41258N|refseq:NP_032084|uniprotkb:Q61091,150,0.6,No
263400,5.45606174,0.0015025322576965,0.18328238,0,5,5,15,false,0,DIP-50030N|uniprotkb:Q9ULT6,4.6,5,0,0,0.82175753,false,0,DIP-50030N|uniprotkb:Q9ULT6,139292,0.21176471,No
263401,4.5210356,0,0.22118826,0,1,1,14,false,0,DIP-54911N|uniprotkb:P22227,239,1,0,0,0.85915858,false,0,DIP-54911N|uniprotkb:P22227,0,0,Yes
263402,1.6,1.24973443143332e-07,0.625,0,2,2,2,false,-1,DIP-59886N|refseq:NP_036230|uniprotkb:Q9UKU9,3,2,0,0,0.8,false,0,DIP-59886N|refseq:NP_036230|uniprotkb:Q9UKU9,6,0.66666667,No
263403,1.2,6.2486721571666e-07,0.83333333,0,4,4,2,false,-1,DIP-59888N|uniprotkb:Q8N423,1.5,4,0,0,0.93333333,false,0,DIP-59888N|uniprotkb:Q8N423,20,0.5,No
263404,1.6,1.24973443143332e-07,0.625,0,2,2,2,false,-1,DIP-59887N|refseq:NP_835228|uniprotkb:Q86XS5,3,2,0,0,0.8,false,0,DIP-59887N|refseq:NP_835228|uniprotkb:Q86XS5,6,0.66666667,No
263405,2,4.16578143811107e-08,0.5,0,2,2,3,false,-1,DIP-59889N|refseq:NP_035225|uniprotkb:P97484,2,2,0,0,0.66666667,false,0,DIP-59889N|refseq:NP_035225|uniprotkb:P97484,2,1,Yes
263406,2,0,0.5,0,1,1,3,false,-1,DIP-43979N|refseq:NP_001037|uniprotkb:P55011,2,1,0,0,0.66666667,false,0,DIP-43979N|refseq:NP_001037|uniprotkb:P55011,0,0,No
263407,1.33333333,1.66631257524443e-07,0.75,0,2,2,2,false,-1,DIP-38868N|uniprotkb:P15311,1.5,2,0,0,0.88888889,false,0,DIP-38868N|uniprotkb:P15311,4,0.5,No
